sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-168175032#0,1794680469,1794680397,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175032,0,unclassified,82.19928057169672,326.03621912808967,4205.25,3147.78,4160.49,3214.23,,,,
-168175032#1,423937916,1794680469,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175032,0,unclassified,20.09304854918771,336.3820517085517,4213.3,3129.37,4205.25,3147.78,,,,
-168175033,1776915652,1794680747,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175033,0,residential,22.042524810011955,319.6552687388626,5660.08,4158.47,5645.81,4175.27,,,,
-168175034#0,1794680727,1794680724,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175034,0,residential,36.50034794354701,37.51978080276382,5196.42,2566.41,5218.65,2595.36,,,,
-168175034#1,1794680735,1794680727,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175034,0,residential,215.06794130478548,126.78350646184742,5146.49,2603.74,5196.42,2566.41,,,,
-168175034#2,1794680743,1794680735,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175034,0,residential,98.92166734512675,186.03136092300588,5156.78,2701.13,5146.49,2603.74,,,,
-168175034#3,1794680793,1794680743,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175034,0,residential,81.44935283301943,202.97906752838858,5187.82,2774.33,5156.78,2701.13,,,,
-168175034#4,1794680424,1794680793,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175034,0,residential,39.31032791643112,130.2785095050636,5158.59,2799.1,5187.82,2774.33,,,,
-168175035,1794680735,1794680727,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175035,0,residential,62.34207086711207,126.78350646184742,5146.49,2603.74,5196.42,2566.41,,,,
-168175036#0,1794680836,1794680475,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175036,0,residential,69.81178961656992,66.8868344404325,5519.17,3788.42,5581.54,3815.04,,,,
-168175036#1,1776915526,1794680836,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175036,0,residential,107.58971339005623,89.12576806152629,5420.87,3786.92,5519.17,3788.42,,,,
-168175037,1794680577,1794680530,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,168175037,0,residential,56.564657693651576,231.43827106505202,5027.33,2504.36,4983.1,2469.1,,,,
-168175038,1794680416,1794680597,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,168175038,0,residential,121.91877803378604,126.58777052343169,5354.8,2892.52,5452.64,2819.89,,,,
-168175042#0,2955430052,1407328660,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,168175042,0,tertiary,157.99790849855975,4.2176428059097475,5135.76,2961.78,5147.38,3119.35,,,,
