sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-135404912#0,7603491203,1487083449,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404912.0,0,residential,22.69807260539971,347.0413314188912,2670.78,3106.17,2665.69,3128.29,,,,
-135404912#1,1487083339,7603491203,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404912.0,0,residential,14.938179273258049,347.08012929048516,2674.12,3091.61,2670.78,3106.17,,,,
-135404912#2,1487083452,1487083339,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404912.0,0,residential,46.65536839421621,347.05692969761,2684.57,3046.14,2674.12,3091.61,,,,
-135404912#3,1487083378,1487083452,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135404912.0,0,residential,38.77405170442161,347.0640844752484,2693.25,3008.35,2684.57,3046.14,,,,
-135405634#0,10206773450,1487101857,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135405634.0,0,unclassified,118.07587331436497,158.4608057442049,2989.19,2929.89,3032.54,2820.06,,,,
-135405634#1,1487101729,10206773450,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135405634.0,0,unclassified,71.00841339009231,157.7910328699528,2962.35,2995.63,2989.19,2929.89,,,,
-1370997472#0,7581231181,160345939,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1370997472.0,0,primary,44.02326747102726,240.82022713096632,1707.19,4625.03,1668.76,4603.57,asphalt,,,
-1370997472#1,161535206,7581231181,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1370997472.0,0,primary,16.710912602248925,237.86014549793583,1721.34,4633.92,1707.19,4625.03,asphalt,,,
-1372277437#0,1792979083,1792979075,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1372277437.0,0,residential,21.42126818405577,312.27548821411585,4348.55,4241.09,4332.7,4255.5,,,,
-138259821#0,162596169,3138673062,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,138259821.0,0,secondary,25.672495009250834,215.23153589548616,2300.32,5838.89,2285.51,5817.92,asphalt,yes,,
