sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-101789063#3,1175036410,4665656769,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789063.0,0,residential,21.308143018212064,64.99806842539164,8519.85,3665.77,8538.72,3674.57,,,,
-101789063#4,1175036246,1175036410,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789063.0,0,residential,30.235577633273905,28.65850448050128,8505.7,3639.88,8519.85,3665.77,,,,
-101789063#5,4665656767,1175036246,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789063.0,0,residential,46.258753013489766,336.6559890384234,8523.33,3599.03,8505.7,3639.88,,,,
-101789063#6,1175038004,4665656767,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789063.0,0,residential,109.07219823590053,316.6256916120233,8597.79,3520.22,8523.33,3599.03,,,,
-101789066#0,3778724954,1175036181,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789066.0,0,residential,15.692288263760183,8.395358697537006,8942.38,3406.54,8944.61,3421.65,,,,
-101789066#1,1175037804,3778724954,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789066.0,0,residential,52.12308764232294,351.6424480872225,8949.94,3355.08,8942.38,3406.54,,,,
-101789067#0,7077860476,7077860463,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789067.0,0,secondary,983.5225615722741,82.97661685627708,10241.86,3319.67,11213.46,3439.37,,yes,,
-101789067#1,1175185753,7077860476,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789067.0,0,secondary,117.90238167877745,83.33076948987605,10124.78,3305.98,10241.86,3319.67,,yes,,
-101789069#0,8418886968,8418886972,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,24.106416260890143,215.09504431521117,9124.06,3271.79,9114.63,3258.37,,,,
-101789069#1,8418886972,8418886968,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,22.87313669775152,35.09504431521117,9114.63,3258.37,9124.06,3271.79,,,,
-101789069#10,8418886967,1175038209,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,28.643341285541677,156.61229785416583,8908.25,3318.97,8919.62,3292.68,,,,
-101789069#2,1175037777,8418886972,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,11.090541014756438,71.05860039119733,9104.14,3254.77,9114.63,3258.37,,,,
-101789069#3,1175037427,1175037777,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,47.74821674994868,78.75674587602646,9057.86,3245.57,9104.14,3254.77,,,,
-101789069#4,1175037236,1175037427,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,6.631274387326582,88.8766972859238,9051.23,3245.44,9057.86,3245.57,,,,
-101789069#5,1175038127,1175037236,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,46.26199158959059,90.18602460450768,9005.03,3245.59,9051.23,3245.44,,,,
-101789069#6,1175036534,1175038127,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,9.97246208315822,96.91122711902267,8995.13,3246.79,9005.03,3245.59,,,,
-101789069#7,1175037869,1175036534,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,64.42580741350348,107.82893658564751,8934.22,3266.38,8995.13,3246.79,,,,
-101789069#8,1175037928,1175037869,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,21.919186394826966,149.1038783379613,8923.03,3285.08,8934.22,3266.38,,,,
-101789069#9,1175038209,1175037928,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789069.0,0,residential,8.329951980653767,155.83497925002916,8919.62,3292.68,8923.03,3285.08,,,,
-101789072,1175036530,1175038379,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789072.0,0,residential,139.4745351694059,67.55380867998485,8863.98,3459.92,8990.87,3512.34,,,,
-101789074#0,8710663125,1175037588,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789074.0,0,residential,5.7897236548903654,194.70830389967668,7182.36,3616.68,7180.89,3611.08,,,,
-101789074#1,1175036885,8710663125,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789074.0,0,residential,15.735573419785798,182.6647196824258,7183.08,3632.15,7182.36,3616.68,,,,
-101789074#2,1175036424,1175036885,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789074.0,0,residential,11.416462479384057,149.50076997526594,7177.39,3641.81,7183.08,3632.15,,,,
-101789074#3,1175038491,1175036424,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789074.0,0,residential,12.055430041007405,98.7126101800074,7165.84,3643.58,7177.39,3641.81,,,,
-101789074#4,8710663124,1175038491,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789074.0,0,residential,22.710918449780838,38.09895819365204,7152.55,3626.63,7165.84,3643.58,,,,
-101789074#5,1175036768,8710663124,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789074.0,0,residential,6.2027171465416915,19.69110576595574,7150.46,3620.79,7152.55,3626.63,,,,
-101789075#0,1175038405,1175036598,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789075.0,0,residential,67.17658487452569,103.27910193923606,7705.8,3842.74,7771.18,3827.31,,,,
-101789075#1,1175037939,1175038405,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789075.0,0,residential,64.19522945357687,103.80678449259352,7643.46,3858.06,7705.8,3842.74,,,,
-101789075#2,1175036533,1175037939,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789075.0,0,residential,16.263142377782216,104.71128554797122,7627.73,3862.19,7643.46,3858.06,,,,
-101789075#3,1175036372,1175036533,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789075.0,0,residential,7.463517937273226,102.37892808717442,7620.44,3863.79,7627.73,3862.19,,,,
-101789075#4,1175038478,1175036372,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789075.0,0,residential,16.094036162504022,105.34879019373909,7604.92,3868.05,7620.44,3863.79,,,,
-101789075#5,1175036939,1175038478,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789075.0,0,residential,201.7091466919061,86.43821645473281,7406.35,3855.69,7604.92,3868.05,,,,
-101789086,1175036670,1175038680,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789086.0,0,residential,218.68988332428634,30.356209820922572,7023.13,3382.25,7133.64,3570.94,,,,
-101789088,1175036734,1175037312,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789088.0,0,residential,49.067490333096345,182.11088886213557,7505.76,3811.59,7504.0,3763.84,,,,
-101789092,1175037475,1175037780,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789092.0,0,residential,23.414542489658654,48.80947091469409,8607.47,3613.75,8625.09,3629.17,,,,
-101789095#0,1175037521,1175038667,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789095.0,0,residential,4.57183770490552,103.7930798158639,7599.5,3741.66,7603.94,3740.57,asphalt,,,
-101789095#1,1175038125,1175037521,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789095.0,0,residential,8.192856644662909,103.9853591300498,7591.55,3743.64,7599.5,3741.66,asphalt,,,
-101789095#2,1175038328,1175038125,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789095.0,0,residential,7.5426851982572405,102.63591789983099,7584.19,3745.29,7591.55,3743.64,asphalt,,,
-101789095#3,1291649387,1175038328,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,101789095.0,0,residential,21.29102393028579,103.41618348184102,7563.48,3750.23,7584.19,3745.29,asphalt,,,
