sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
19796300#2,206266269,206266283,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796300.0,0,asphalt,,,,7.790413177215588,
19796301,206266307,206266310,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796301.0,0,,,,,5.658785115056549,
19796303#0,206266283,206266307,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796303.0,0,,,,,224.45325113046695,138.53139713816842
19796303#1,206266307,206266306,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796303.0,0,,,,,224.45325113046695,49.61542430854214
19796304,206266331,206266346,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796304.0,0,,,,,303.0179918754178,64.97349541703396
19796521#0,206269562,5319893153,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796521.0,0,,,,,36.00639815573816,113.60427323523821
19796521#1,5319893153,206269561,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796521.0,0,,,,,36.00639815573816,107.94446333770333
19796522,206269561,1801602835,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796522.0,0,asphalt,,,,2.565650401061709,54.085709974622006
19796523#0,206266346,6331944656,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796523.0,0,asphalt,,,,87.54437384074483,
19796523#1,6331944656,206273333,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796523.0,0,asphalt,,,,87.54437384074483,25.28020204526376
19796523#2,206273333,6331944668,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796523.0,0,asphalt,,,,87.54437384074483,
19796523#3,6331944668,1801602835,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796523.0,0,asphalt,,,,87.54437384074483,37.06978257142921
19796523#4,1801602835,1801602840,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796523.0,0,asphalt,,,,87.54437384074483,61.376108371835784
19796523#5,1801602840,206273367,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796523.0,0,asphalt,,,,87.54437384074483,10.813321431599247
19796523#6,206273367,206269587,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796523.0,0,asphalt,,,,87.54437384074483,84.22830305624693
19796524#0,206266346,5319893091,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796524.0,0,,,,,348.12333029419034,37.7853512351636
19796524#1,5319893091,206273378,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796524.0,0,,,,,348.12333029419034,
19796524#2,206273378,6997286813,10,highway.tertiary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19796524.0,0,,,,,348.12333029419034,
